antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Dalda Cooking Oil (500ml)', 'Shan Biryani Masala'})",frozenset({'Nestle Water'}),0.0406,0.2062,0.0056,0.13793103448275862,0.668918692932874,1.0,-0.0027717199999999992,0.9208080000000002,-0.34032385601815235,0.02321724709784411,-0.08600272803885282,0.08254456670791666
"frozenset({'Dalda Cooking Oil (500ml)', 'Nestle Water'})",frozenset({'Shan Biryani Masala'}),0.0406,0.2088,0.0056,0.13793103448275862,0.6605892456070814,1.0,-0.0028772800000000003,0.917792,-0.3487645940809123,0.022969647251845773,-0.0895714933231059,0.08237547892720307
"frozenset({'Pepsi 1L', 'Shan Biryani Masala'})",frozenset({'Jam'}),0.0406,0.1984,0.0056,0.13793103448275862,0.6952169076751947,1.0,-0.0024550399999999995,0.929856,-0.31363571326370004,0.023993144815766924,-0.07543533622410352,0.08307842046718576
"frozenset({'Dalda Cooking Oil (500ml)', 'Shan Biryani Masala'})",frozenset({'Chicken'}),0.0406,0.198,0.0056,0.13793103448275862,0.6966213862765587,1.0,-0.0024388000000000005,0.9303200000000001,-0.3122087604846226,0.024034334763948496,-0.07489895949780721,0.08310693138279344
"frozenset({'Surf Excel', 'Bread'})",frozenset({'Pepsi 1L'}),0.0406,0.2052,0.0056,0.13793103448275862,0.672178530617732,1.0,-0.002731119999999999,0.921968,-0.3370188653168405,0.02331390507910075,-0.08463634312687641,0.08261074141291927
"frozenset({'Surf Excel', 'Bread'})",frozenset({'Tapal Tea (250g)'}),0.0406,0.1996,0.0056,0.13793103448275862,0.6910372469076083,1.0,-0.00250376,0.9284640000000001,-0.31788126555279056,0.023870417732310314,-0.07704768305502421,0.08299357335360376
"frozenset({'Eggs', 'Thal Sugar (200ml)'})",frozenset({'Noodles'}),0.0392,0.2052,0.0054,0.13775510204081634,0.6713211600429646,1.0,-0.0026438399999999997,0.9217798816568047,-0.3375620518477661,0.022594142259414224,-0.08485769748261658,0.08203544575725027
"frozenset({'Chicken', 'Bread'})",frozenset({'National Ketchup (1kg)'}),0.0392,0.2048,0.0054,0.13775510204081634,0.6726323341836735,1.0,-0.002628159999999999,0.9222437869822485,-0.33623318936401025,0.022632020117351215,-0.08431199441547242,0.08206114477040817
"frozenset({'Chicken', 'Frozen Paratha'})",frozenset({'Thal Sugar (200ml)'}),0.0392,0.1964,0.0054,0.13775510204081634,0.7014007232220791,1.0,-0.002298879999999999,0.931985798816568,-0.3070413505716421,0.023457862728062558,-0.07297772269684377,0.08262500519556092
"frozenset({'Dalda Cooking Oil (500ml)', 'Thal Sugar (200ml)'})",frozenset({'Butter'}),0.0378,0.1966,0.0052,0.13756613756613756,0.6997260303465797,1.0,-0.00223148,0.9315496932515337,-0.30843188314452685,0.022687609075043632,-0.07348003788133238,0.08200789075661913
"frozenset({'Dalda Cooking Oil (500ml)', 'Chicken'})",frozenset({'Eggs'}),0.0378,0.1982,0.0052,0.13756613756613756,0.6940773842892914,1.0,-0.00229196,0.9296944785276074,-0.3141650903308935,0.022530329289428077,-0.07562217814150964,0.08190113134613639
"frozenset({'Lux Soap', 'Frozen Paratha'})",frozenset({'Nestle Water'}),0.0378,0.2062,0.0052,0.13756613756613756,0.6671490667610939,1.0,-0.0025943600000000004,0.9204184049079756,-0.3414620021585197,0.021775544388609715,-0.08646241173326082,0.08139218614485345
"frozenset({'Butter', 'Bread'})",frozenset({'Pepsi 1L'}),0.0364,0.2052,0.005,0.13736263736263735,0.6694085641454062,1.0,-0.00246928,0.9213605095541401,-0.33884796522159155,0.02113271344040575,-0.08535148796849855,0.08086455454876507
"frozenset({'Noodles', 'Dalda Cooking Oil (500ml)'})",frozenset({'Lux Soap'}),0.0364,0.1936,0.005,0.13736263736263735,0.7095177549723004,1.0,-0.00204704,0.9348076433121019,-0.2981832589467796,0.022222222222222227,-0.06973879295307868,0.08159454182181454
"frozenset({'Butter', 'Bread'})",frozenset({'Shan Biryani Masala'}),0.0364,0.2088,0.005,0.13736263736263735,0.6578670371773819,1.0,-0.0026003200000000006,0.9171872611464967,-0.3505268039124762,0.020815986677768523,-0.09028989210991237,0.08065449875794703
"frozenset({'Pepsi 1L', 'Lays Chips'})",frozenset({'Bread'}),0.0408,0.2058,0.0056,0.1372549019607843,0.6669334400426836,1.0,-0.0027966400000000004,0.92055,-0.34238310708898945,0.023236514522821574,-0.08630709901689211,0.0822328931572629
"frozenset({'Pepsi 1L', 'Eggs'})",frozenset({'Jam'}),0.0408,0.1984,0.0056,0.1372549019607843,0.691808981657179,1.0,-0.0024947199999999998,0.9291272727272727,-0.31714262468472865,0.023972602739726026,-0.07627881491918126,0.0827403542061986
"frozenset({'Pepsi 1L', 'Chicken'})",frozenset({'Biscuits'}),0.0394,0.1972,0.0054,0.1370558375634518,0.6950093182730822,1.0,-0.002369679999999999,0.9303035294117648,-0.31357748924164863,0.02335640138408305,-0.07491799008040383,0.08221960235170561
"frozenset({'Noodles', 'Thal Sugar (200ml)'})",frozenset({'Eggs'}),0.0394,0.1982,0.0054,0.1370558375634518,0.6915027122273047,1.0,-0.0024090799999999983,0.9291447058823531,-0.31713777197379767,0.023255813953488375,-0.076258621148102,0.0821505222126038
"frozenset({'Noodles', 'Thal Sugar (200ml)'})",frozenset({'Dalda Cooking Oil (500ml)'}),0.0394,0.2026,0.0054,0.1370558375634518,0.6764848843210849,1.0,-0.00258244,0.9240458823529413,-0.3323740488668774,0.02282333051563821,-0.08219734441503411,0.08185467100285126
"frozenset({'Noodles', 'Thal Sugar (200ml)'})",frozenset({'Lux Soap'}),0.0394,0.1936,0.0054,0.1370558375634518,0.7079330452657634,1.0,-0.002227839999999999,0.9344752941176472,-0.30044719679356113,0.02372583479789104,-0.07011924905325917,0.08247419977346143
"frozenset({'National Ketchup (1kg)', 'Shan Biryani Masala'})",frozenset({'Eggs'}),0.038,0.1982,0.0052,0.1368421052631579,0.6904243454246111,1.0,-0.0023315999999999996,0.9289146341463416,-0.31791655304063265,0.022510822510822513,-0.07652518675086316,0.08153911519464656
"frozenset({'National Ketchup (1kg)', 'Shan Biryani Masala'})",frozenset({'Lux Soap'}),0.038,0.1936,0.0052,0.1368421052631579,0.7068290561113528,1.0,-0.0021567999999999995,0.9342439024390243,-0.3012627109174209,0.022968197879858657,-0.07038429406850458,0.08185080469769465
"frozenset({'Butter', 'Shan Biryani Masala'})",frozenset({'Nestle Water'}),0.038,0.2062,0.0052,0.1368421052631579,0.663637755883404,1.0,-0.0026356,0.9196463414634147,-0.3450641529196125,0.021757322175732216,-0.08737452095848083,0.08103016999336363
"frozenset({'Pepsi 1L', 'Thal Sugar (200ml)'})",frozenset({'Tapal Tea (250g)'}),0.0366,0.1996,0.005,0.1366120218579235,0.6844289672240657,1.0,-0.0023053600000000002,0.9270455696202532,-0.3236792299181732,0.021626297577854673,-0.07869562486516303,0.08083106102916215
"frozenset({'Pepsi 1L', 'Guard Rice (1kg)'})",frozenset({'Lux Soap'}),0.0366,0.1936,0.005,0.1366120218579235,0.7056406087702661,1.0,-0.00208576,0.9339949367088608,-0.3021631926939369,0.022202486678507993,-0.07066961575158294,0.08121923406945762
"frozenset({'Noodles', 'Surf Excel'})",frozenset({'Lux Soap'}),0.041,0.1936,0.0056,0.13658536585365852,0.7055029227978229,1.0,-0.0023375999999999996,0.9339661016949152,-0.30326933056564603,0.02445414847161572,-0.07070267131242743,0.08275549284418462
"frozenset({'Pepsi 1L', 'Surf Excel'})",frozenset({'Bread'}),0.041,0.2058,0.0056,0.13658536585365852,0.6636801061888169,1.0,-0.0028378000000000006,0.9198361581920904,-0.3457274432884189,0.02321724709784411,-0.0871501311336458,0.08189812510370001
"frozenset({'Chicken', 'Nestle Water'})",frozenset({'Eggs'}),0.041,0.1982,0.0056,0.13658536585365852,0.6891289901799118,1.0,-0.0025262,0.9286384180790961,-0.31990983461236483,0.023972602739726026,-0.07684539055417992,0.08241982722551745
"frozenset({'Surf Excel', 'Shan Biryani Masala'})",frozenset({'Olpers Milk (Pack of 6)'}),0.0396,0.196,0.0054,0.13636363636363635,0.6957328385899814,1.0,-0.002361600000000001,0.9309473684210526,-0.31288753219498244,0.023457862728062554,-0.07417458163726823,0.08195732838589981
"frozenset({'Chicken', 'Olpers Milk (Pack of 6)'})",frozenset({'Dalda Cooking Oil (500ml)'}),0.0396,0.2026,0.0054,0.13636363636363635,0.6730682939962308,1.0,-0.0026229600000000006,0.9233052631578947,-0.3358841969389637,0.022804054054054054,-0.08306541715119595,0.08150857040294354
"frozenset({'Surf Excel', 'Tapal Tea (250g)'})",frozenset({'Biscuits'}),0.0396,0.1972,0.0054,0.13636363636363635,0.6914991702009957,1.0,-0.00240912,0.929557894736842,-0.3171864631718646,0.023336214347450306,-0.07578022376228655,0.08187350175179789
"frozenset({'Surf Excel', 'Tapal Tea (250g)'})",frozenset({'Dalda Cooking Oil (500ml)'}),0.0396,0.2026,0.0054,0.13636363636363635,0.6730682939962308,1.0,-0.0026229600000000006,0.9233052631578947,-0.3358841969389637,0.022804054054054054,-0.08306541715119595,0.08150857040294354
"frozenset({'Nestle Water', 'Shan Biryani Masala'})",frozenset({'Butter'}),0.0382,0.1966,0.0052,0.13612565445026178,0.692399056206825,1.0,-0.0023101199999999997,0.9299963636363636,-0.3159579182326971,0.022648083623693378,-0.07527302159539234,0.08128764919868126
"frozenset({'Olpers Milk (Pack of 6)', 'Eggs'})",frozenset({'Lays Chips'}),0.0382,0.206,0.0052,0.13612565445026178,0.6608041478168049,1.0,-0.0026692,0.9191151515151516,-0.3479798085146326,0.02175732217573222,-0.08800295409286928,0.08068418644843187
"frozenset({'Olpers Milk (Pack of 6)', 'Eggs'})",frozenset({'Frozen Paratha'}),0.0382,0.197,0.0052,0.13612565445026178,0.6909931697982832,1.0,-0.0023254,0.9295333333333333,-0.31738449191730045,0.02260869565217391,-0.07580864950154201,0.0812607967682781
"frozenset({'Butter', 'Surf Excel'})",frozenset({'Olpers Milk (Pack of 6)'}),0.0382,0.196,0.0052,0.13612565445026178,0.6945186451543969,1.0,-0.0022872000000000005,0.9306909090909092,-0.31380684250386914,0.022707423580786024,-0.07447057904196296,0.08132813334757988
"frozenset({'Butter', 'Surf Excel'})",frozenset({'Dalda Cooking Oil (500ml)'}),0.0382,0.2026,0.0052,0.13612565445026178,0.6718936547396929,1.0,-0.0025393200000000003,0.9230509090909091,-0.3367494708700012,0.022071307300509338,-0.08336386449678733,0.08089599603065903
"frozenset({'Butter', 'Surf Excel'})",frozenset({'Thal Sugar (200ml)'}),0.0382,0.1964,0.0052,0.13612565445026178,0.6931041468954267,1.0,-0.002302479999999999,0.9302278787878788,-0.31524239304256385,0.022667829119442026,-0.07500540760295944,0.08130111643083354
"frozenset({'Frozen Paratha', 'Thal Sugar (200ml)'})",frozenset({'Guard Rice (1kg)'}),0.0368,0.1952,0.005,0.1358695652173913,0.6960531004989308,1.0,-0.0021833600000000005,0.9313408805031447,-0.31193709139121295,0.022026431718061675,-0.07372071916328121,0.08074215965787597
"frozenset({'Frozen Paratha', 'Shan Biryani Masala'})",frozenset({'Chicken'}),0.0368,0.198,0.005,0.1358695652173913,0.6862099253403601,1.0,-0.0022864,0.9281006289308177,-0.3219193512052264,0.02175805047867711,-0.07746937005312807,0.08056104523495827
"frozenset({'Lux Soap', 'Shan Biryani Masala'})",frozenset({'Surf Excel'}),0.0368,0.2112,0.005,0.1358695652173913,0.6433218050065875,1.0,-0.00277216,0.9128251572327044,-0.36532703580314596,0.0205761316872428,-0.09550004409559927,0.07977190382081686
"frozenset({'Frozen Paratha', 'Shan Biryani Masala'})",frozenset({'Olpers Milk (Pack of 6)'}),0.0368,0.196,0.005,0.1358695652173913,0.6932120674356699,1.0,-0.0022128,0.9304150943396228,-0.31481903027543817,0.021949078138718173,-0.07478909798831929,0.08068988464951198
"frozenset({'Thal Sugar (200ml)', 'Tapal Tea (250g)'})",frozenset({'Pepsi 1L'}),0.0368,0.2052,0.005,0.1358695652173913,0.6621323841003475,1.0,-0.00255136,0.9197685534591195,-0.34630586804499847,0.021097046413502112,-0.08723003873000591,0.08011801847614204
"frozenset({'Noodles', 'Lays Chips'})",frozenset({'Bread'}),0.0368,0.2058,0.005,0.1358695652173913,0.6602019689863522,1.0,-0.0025734399999999998,0.919074213836478,-0.3482591373635891,0.021043771043771045,-0.08805141624604472,0.08008249883804452
"frozenset({'Thal Sugar (200ml)', 'Tapal Tea (250g)'})",frozenset({'Guard Rice (1kg)'}),0.0368,0.1952,0.005,0.1358695652173913,0.6960531004989308,1.0,-0.0021833600000000005,0.9313408805031447,-0.31193709139121295,0.022026431718061675,-0.07372071916328121,0.08074215965787597
"frozenset({'Lux Soap', 'Pepsi 1L'})",frozenset({'Noodles'}),0.0368,0.2052,0.005,0.1358695652173913,0.6621323841003475,1.0,-0.00255136,0.9197685534591195,-0.34630586804499847,0.021097046413502112,-0.08723003873000591,0.08011801847614204
"frozenset({'National Ketchup (1kg)', 'Bread'})",frozenset({'Guard Rice (1kg)'}),0.0368,0.1952,0.005,0.1358695652173913,0.6960531004989308,1.0,-0.0021833600000000005,0.9313408805031447,-0.31193709139121295,0.022026431718061675,-0.07372071916328121,0.08074215965787597
"frozenset({'Lux Soap', 'Pepsi 1L'})",frozenset({'Guard Rice (1kg)'}),0.0368,0.1952,0.005,0.1358695652173913,0.6960531004989308,1.0,-0.0021833600000000005,0.9313408805031447,-0.31193709139121295,0.022026431718061675,-0.07372071916328121,0.08074215965787597
"frozenset({'Biscuits', 'Eggs'})",frozenset({'Surf Excel'}),0.0368,0.2112,0.005,0.1358695652173913,0.6433218050065875,1.0,-0.00277216,0.9128251572327044,-0.36532703580314596,0.0205761316872428,-0.09550004409559927,0.07977190382081686
"frozenset({'Dalda Cooking Oil (500ml)', 'Bread'})",frozenset({'Biscuits'}),0.0428,0.1972,0.0058,0.13551401869158877,0.6871907641561297,1.0,-0.002640159999999999,0.9286443243243242,-0.32228830359671473,0.02476515798462852,-0.07683854173942603,0.08246289169873557
"frozenset({'Nestle Water', 'Bread'})",frozenset({'Eggs'}),0.0428,0.1982,0.0058,0.13551401869158877,0.6837236059111442,1.0,-0.00268296,0.9274875675675676,-0.325810713661181,0.02465986394557823,-0.07818156810727264,0.08238869451229287
"frozenset({'Dalda Cooking Oil (500ml)', 'Bread'})",frozenset({'Surf Excel'}),0.0428,0.2112,0.0058,0.13551401869158877,0.6416383460775984,1.0,-0.00323936,0.9124497297297296,-0.3684809216573088,0.023368251410153102,-0.09595078766279315,0.081488069951855
"frozenset({'Nestle Water', 'Bread'})",frozenset({'Guard Rice (1kg)'}),0.0428,0.1952,0.0058,0.13551401869158877,0.6942316531331392,1.0,-0.002554560000000001,0.9309578378378377,-0.3151318970877045,0.024978466838931953,-0.07416250162575949,0.08261356672284356
"frozenset({'Shan Biryani Masala', 'Eggs'})",frozenset({'National Ketchup (1kg)'}),0.0384,0.2048,0.0052,0.13541666666666669,0.6612141927083334,1.0,-0.0026643199999999995,0.9197493975903616,-0.34761189044756174,0.021848739495798318,-0.08725268276324613,0.08040364583333334
"frozenset({'Jam', 'Shan Biryani Masala'})",frozenset({'Olpers Milk (Pack of 6)'}),0.0414,0.196,0.0056,0.13526570048309178,0.6901311249137335,1.0,-0.002514400000000001,0.9297653631284916,-0.3189826655299802,0.024158757549611734,-0.07554017352849282,0.08191856452726018
"frozenset({'Jam', 'Shan Biryani Masala'})",frozenset({'Tapal Tea (250g)'}),0.0414,0.1996,0.0056,0.13526570048309178,0.6776838701557705,1.0,-0.0026634400000000004,0.9256022346368714,-0.3316201006026197,0.0237892948173322,-0.0803776855533586,0.08166090635377034
"frozenset({'Jam', 'Shan Biryani Masala'})",frozenset({'Frozen Paratha'}),0.0414,0.197,0.0056,0.13526570048309178,0.6866279212339684,1.0,-0.0025557999999999996,0.9286089385474859,-0.32254074982710657,0.024054982817869414,-0.0768795759861871,0.08184604821108904
"frozenset({'Nestle Water', 'Tapal Tea (250g)'})",frozenset({'Biscuits'}),0.0414,0.1972,0.0056,0.13526570048309178,0.6859315440319056,1.0,-0.002564079999999999,0.9283776536312848,-0.32324790979597173,0.0240343347639485,-0.07714785689699578,0.08183163320300633
"frozenset({'Nestle Water', 'Tapal Tea (250g)'})",frozenset({'Thal Sugar (200ml)'}),0.0414,0.1964,0.0056,0.13526570048309178,0.6887255625412005,1.0,-0.0025309599999999996,0.9293027932960893,-0.3204103748265629,0.024117140396210164,-0.0760755344909261,0.08188946938614874
"frozenset({'Jam', 'Shan Biryani Masala'})",frozenset({'Pepsi 1L'}),0.0414,0.2052,0.0056,0.13526570048309178,0.6591895735043459,1.0,-0.002895279999999999,0.9191262569832401,-0.3503722420686783,0.023236514522821577,-0.08798980814910445,0.08127807441308585
"frozenset({'Dalda Cooking Oil (500ml)', 'Jam'})",frozenset({'Tapal Tea (250g)'}),0.037,0.1996,0.005,0.13513513513513514,0.6770297351459676,1.0,-0.0023851999999999996,0.9254625,-0.3312685758728924,0.02158894645941278,-0.0805408106757432,0.08009261766776797
"frozenset({'Butter', 'National Ketchup (1kg)'})",frozenset({'Jam'}),0.037,0.1984,0.005,0.13513513513513514,0.681124673060157,1.0,-0.0023407999999999997,0.92685,-0.3271192599010593,0.02170138888888889,-0.07892323461185735,0.08016837401918048
"frozenset({'Butter', 'National Ketchup (1kg)'})",frozenset({'Surf Excel'}),0.037,0.2112,0.005,0.13513513513513514,0.6398443898443898,1.0,-0.002814399999999999,0.9120499999999999,-0.36888877238052786,0.02055921052631579,-0.09643111671509237,0.07940468877968879
"frozenset({'Butter', 'National Ketchup (1kg)'})",frozenset({'Thal Sugar (200ml)'}),0.037,0.1964,0.005,0.13513513513513514,0.6880607695271647,1.0,-0.0022667999999999994,0.9291624999999999,-0.32008811319156144,0.021891418563922942,-0.07623801003591943,0.08029669180382012
"frozenset({'National Ketchup (1kg)', 'Tapal Tea (250g)'})",frozenset({'Frozen Paratha'}),0.04,0.197,0.0054,0.135,0.6852791878172589,1.0,-0.0024799999999999996,0.9283236994219652,-0.3235908141962421,0.023316062176165803,-0.07721046077210461,0.08120558375634518
"frozenset({'National Ketchup (1kg)', 'Tapal Tea (250g)'})",frozenset({'Guard Rice (1kg)'}),0.04,0.1952,0.0054,0.135,0.6915983606557377,1.0,-0.0024080000000000004,0.9304046242774566,-0.3171759747102213,0.02349869451697128,-0.07480119284294236,0.08133196721311475
"frozenset({'Noodles', 'Shan Biryani Masala'})",frozenset({'Butter'}),0.04,0.1966,0.0054,0.135,0.6866734486266531,1.0,-0.002463999999999999,0.9287861271676301,-0.3221757322175731,0.023356401384083045,-0.0766741349265621,0.08123346897253307
"frozenset({'National Ketchup (1kg)', 'Tapal Tea (250g)'})",frozenset({'Chicken'}),0.04,0.198,0.0054,0.135,0.6818181818181819,1.0,-0.0025199999999999997,0.9271676300578036,-0.3271028037383177,0.023215821152192603,-0.07855361596009974,0.08113636363636365
"frozenset({'Noodles', 'Bread'})",frozenset({'Tapal Tea (250g)'}),0.0386,0.1996,0.0052,0.13471502590673573,0.674924979492664,1.0,-0.0025045600000000003,0.9250131736526946,-0.3337704428665857,0.022317596566523604,-0.08106568477419324,0.08038356505757628
"frozenset({'Jam', 'Nestle Water'})",frozenset({'Noodles'}),0.0386,0.2052,0.0052,0.13471502590673573,0.6565059742043652,1.0,-0.002720720000000001,0.9185413173652694,-0.3524248704663214,0.021793797150041913,-0.08868265487325651,0.08002807825551211
"frozenset({'Pepsi 1L', 'Olpers Milk (Pack of 6)'})",frozenset({'Bread'}),0.0372,0.2058,0.005,0.13440860215053765,0.6531030230832733,1.0,-0.00265576,0.9175229813664596,-0.35553484984792016,0.02100840336134454,-0.08989095674825277,0.0793520173046177
"frozenset({'Noodles', 'Butter'})",frozenset({'Thal Sugar (200ml)'}),0.0372,0.1964,0.005,0.13440860215053765,0.684361518078094,1.0,-0.0023060799999999985,0.9283826086956521,-0.323884001303356,0.021872265966754158,-0.07714210782660819,0.07993342531152137
"frozenset({'Surf Excel', 'Eggs'})",frozenset({'Biscuits'}),0.0372,0.1972,0.005,0.13440860215053765,0.6815852036031321,1.0,-0.0023358399999999988,0.9274583850931677,-0.32669821982030356,0.021795989537925022,-0.07821549308602682,0.07988178586228709
"frozenset({'Olpers Milk (Pack of 6)', 'Tapal Tea (250g)'})",frozenset({'Biscuits'}),0.0372,0.1972,0.005,0.13440860215053765,0.6815852036031321,1.0,-0.0023358399999999988,0.9274583850931677,-0.32669821982030356,0.021795989537925022,-0.07821549308602682,0.07988178586228709
